"stidstd","schoolid","st04q01","st81q01","st81q02","st81q03","st81q04","st81q05","st62q01","st62q03","st62q06","st62q07","st62q12","st62q15","st62q16","pv1math","pv2math","pv3math","pv4math","pv5math","st81q01s","st81q02s","st81q03s","st81q04s","st81q05s","st62q01s","st62q03s","st62q06s","st62q07s","st62q12s","st62q15s","st62q16s"
4353,165,2,4,3,4,3,3,3,3,4,4,3,2,2,-0.858,-1.371,-1.758,-1.796,-2.126,3.55555555555556,3.22222222222222,3.66666666666667,3.66666666666667,3.77777777777778,1.88888888888889,4.11111111111111,3.77777777777778,2.77777777777778,2.44444444444444,3.66666666666667,1.77777777777778
4360,165,2,3,3,3,4,4,2,5,3,2,2,3,1,-1.345,-0.857,-1.481,-0.416,-0.232,3.55555555555556,3.22222222222222,3.66666666666667,3.66666666666667,3.77777777777778,1.88888888888889,4.11111111111111,3.77777777777778,2.77777777777778,2.44444444444444,3.66666666666667,1.77777777777778
4362,166,2,3,4,2,2,2,3,1,1,4,4,4,1,-1.086,-1.722,-1.615,-0.551,-1.338,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4365,166,2,4,3,2,2,2,2,5,2,2,4,3,2,-1.443,-1.65,-1.14,-1.366,-0.984,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4367,166,2,3,3,3,3,3,4,4,5,5,4,5,4,-0.871,-0.824,-0.921,-1.236,-1.101,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4371,166,1,3,3,1,3,1,3,5,5,5,1,5,1,0.192,-0.496,-0.617,-0.459,-0.749,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4374,166,2,4,4,4,4,4,3,2,3,2,1,2,2,-0.723,-0.273,-1.928,-1.28,-0.852,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4377,166,2,3,2,1,3,1,2,5,5,4,3,5,3,-0.218,-0.814,-0.631,-0.597,-0.448,3.33333333333333,3.16666666666667,2.16666666666667,2.83333333333333,2.16666666666667,2.83333333333333,3.66666666666667,3.5,3.66666666666667,2.83333333333333,4,2.16666666666667
4379,167,2,3,4,4,4,3,1,4,5,4,4,4,4,-0.871,-0.465,-0.507,-0.674,-0.684,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4386,167,2,1,3,2,3,2,1,5,5,4,1,5,1,-0.959,-0.462,0.257,-0.886,-0.185,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4387,167,2,4,3,3,3,3,1,3,3,1,1,3,1,0.005,-0.604,-0.5,0.006,-0.192,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4389,167,1,3,3,3,3,3,1,4,4,2,1,4,1,-0.009,0.381,0.796,-0.108,0.596,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4390,167,1,3,3,3,4,4,1,4,4,1,1,4,1,-0.225,-0.283,0.525,-0.122,-0.185,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4391,167,2,4,3,3,4,4,1,5,5,1,1,2,1,-0.058,-0.229,0.411,-0.124,0.253,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4398,167,1,4,3,1,4,4,1,4,4,4,1,4,1,0.031,0.241,0.063,-1.069,-0.03,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4400,167,1,3,3,3,3,3,2,5,5,5,5,4,5,-0.814,0.288,-0.797,-0.168,-0.107,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4409,167,2,3,3,3,4,3,1,3,3,1,1,2,1,0.688,-0.003,0.177,0.574,0.333,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4410,167,1,3,3,3,3,3,1,5,5,5,5,5,4,-0.45,-0.787,-0.716,-1.547,-1.053,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4413,167,1,2,2,3,4,3,4,4,4,4,4,4,4,-1.594,-1.093,-1.1,-1.461,-0.774,3,3,2.81818181818182,3.54545454545455,3.18181818181818,1.36363636363636,4.18181818181818,4.27272727272727,2.90909090909091,2.27272727272727,3.72727272727273,2.18181818181818
4416,168,2,1,1,1,1,1,1,4,1,1,1,1,1,-0.643,-0.339,0.313,-0.189,-0.286,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4418,168,2,4,4,4,4,4,1,4,1,1,1,1,1,-0.988,-1.108,-0.734,-0.925,-0.981,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4422,168,1,2,2,1,1,4,1,5,1,1,1,5,1,-1.149,-0.73,-0.693,-0.389,-0.115,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4426,168,1,3,3,3,3,3,4,4,4,4,4,4,4,-0.136,-0.295,0.166,0.225,-0.773,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4427,168,2,1,3,4,3,3,1,4,1,1,4,1,1,-1.558,-1.091,-0.885,-0.841,-1.584,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4428,168,2,4,4,4,4,4,1,5,4,1,3,5,1,-0.126,0.164,-0.372,-0.551,0.106,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4430,168,1,1,4,1,4,1,4,4,4,4,4,1,1,-1.365,-0.618,-1.533,-1.817,-0.94,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4439,168,1,3,3,4,4,4,2,4,1,4,4,4,3,-1.188,-0.331,-0.553,-1.147,-0.324,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4443,168,1,3,3,3,3,3,2,3,2,1,1,1,1,-0.058,-0.24,0.232,0.404,0.106,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4447,168,2,1,1,1,1,1,4,1,1,4,1,1,1,-1.378,-2.158,-2.431,-1.1,-1.947,2.3,2.8,2.6,2.8,2.8,2.1,3.8,2,2.2,2.4,2.4,1.5
4450,169,2,4,4,4,4,4,3,4,2,3,3,4,3,-0.452,-0.666,-1.267,-1.28,0.401,3.75,3.25,3.25,3.5,3,2.5,3.75,2,2.5,2.75,3.75,2.25
4452,169,2,4,3,3,4,3,2,2,2,2,2,2,2,0.119,-0.973,-0.32,-0.902,-0.789,3.75,3.25,3.25,3.5,3,2.5,3.75,2,2.5,2.75,3.75,2.25
4457,169,2,4,4,3,4,3,2,5,3,3,3,5,2,0.643,0.479,-0.495,-0.786,-0.209,3.75,3.25,3.25,3.5,3,2.5,3.75,2,2.5,2.75,3.75,2.25
4465,169,2,3,2,3,2,2,3,4,1,2,3,4,2,-0.341,-0.431,-0.059,-0.618,-1.101,3.75,3.25,3.25,3.5,3,2.5,3.75,2,2.5,2.75,3.75,2.25
4469,170,1,2,2,4,2,4,2,4,1,1,4,4,1,-0.442,-0.341,-0.361,-0.461,-0.898,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4470,170,1,3,3,4,4,4,2,2,1,1,1,2,1,-0.841,-0.322,0.061,-0.049,-0.394,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4471,170,2,3,3,3,4,1,2,4,4,4,2,4,2,-0.711,-0.294,-0.169,-0.178,-0.433,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4478,170,2,4,4,1,4,4,2,3,5,1,1,3,1,-1.299,-1.373,-1.547,-1.201,-1.721,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4479,170,1,3,2,3,3,2,4,4,5,3,3,4,3,-0.428,-0.293,-0.716,-0.289,-0.398,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4480,170,2,3,2,1,3,3,1,4,2,3,1,3,1,-0.407,-0.318,0.144,-0.392,-0.581,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4489,170,2,3,2,3,4,4,4,5,5,3,1,5,1,-0.5,-0.556,-0.933,-0.103,-0.256,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4496,170,2,3,3,2,3,3,1,4,4,4,1,4,1,-1.345,-0.745,-1.391,-0.551,-1.587,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4499,170,2,2,3,2,2,2,3,4,3,3,3,4,3,-0.272,-1.092,-0.909,-0.538,-0.468,2.88888888888889,2.66666666666667,2.55555555555556,3.22222222222222,3,2.33333333333333,3.77777777777778,3.33333333333333,2.55555555555556,1.88888888888889,3.66666666666667,1.55555555555556
4507,171,2,3,3,3,3,3,2,4,2,1,1,5,4,0.213,-0.947,0.512,0.011,0.298,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4508,171,1,3,3,3,3,3,1,5,2,1,3,5,1,0.294,0.424,0.212,0.496,-0.196,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4512,171,2,1,1,1,1,1,2,4,4,2,1,1,1,-0.758,-0.745,-0.652,-1.584,-1.474,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4515,171,1,2,2,1,2,4,1,3,3,2,1,5,1,-1.429,-1.008,-0.881,-0.713,-0.542,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4517,171,1,3,1,3,4,4,1,4,4,4,4,5,4,0.744,0.232,0.815,0.079,0.491,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4518,171,2,2,4,1,3,2,1,2,1,1,1,3,1,-0.133,-0.258,-0.928,-0.108,-0.318,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4519,171,1,3,3,1,3,3,2,4,2,1,4,5,1,-0.141,-0.85,-0.185,-0.835,-0.01,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4524,171,1,3,2,3,3,2,2,5,2,1,1,4,1,0.171,0.762,-0.033,-0.278,0.369,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4525,171,2,3,3,3,3,3,2,4,2,2,1,3,1,-0.159,0.647,0.838,1.158,0.706,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4527,171,1,2,3,2,3,1,1,2,3,1,1,1,1,-0.048,-1.566,-0.262,-0.159,-1.633,2.5,2.5,2.1,2.8,2.6,1.5,3.7,2.5,1.6,1.8,3.7,1.6
4533,172,1,3,3,4,4,4,1,4,4,4,3,1,4,0.213,-0.274,-0.406,-0.135,-1.384,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4534,172,2,2,3,3,3,4,2,5,4,4,2,3,4,3.058,3.182,2.55,2.415,3.075,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4538,172,1,3,3,3,3,3,3,4,4,4,3,5,5,0.699,1.298,0.569,1.315,0.649,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4539,172,1,4,4,3,4,3,2,4,4,4,1,3,4,0.324,0.858,0.164,0.201,0.918,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4548,172,1,3,3,3,3,4,1,5,4,4,1,4,4,1.184,0.994,1.676,1.786,1.393,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4552,172,1,3,3,4,4,4,1,4,5,4,1,4,4,-0.808,-0.391,0.037,-0.274,-0.429,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4553,172,1,3,3,4,3,4,2,4,4,4,4,4,4,0.362,0.581,0.044,-0.065,0.018,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4554,172,1,4,3,3,4,4,3,4,4,1,3,4,4,0.217,1.021,1.087,0.689,1.657,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4555,172,1,3,3,4,3,4,1,4,4,3,2,3,4,1.417,1.709,1.796,2.03,2.123,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4560,172,1,3,3,3,3,4,1,4,4,4,2,4,4,1.839,1.265,1.297,0.832,1.439,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4561,172,2,3,3,3,3,3,3,5,5,4,3,3,4,1.839,1.624,1.655,1.585,1.473,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4564,172,1,3,3,2,2,1,1,4,4,4,2,4,4,-0.269,-0.327,-0.414,-0.413,-0.443,3.08333333333333,3.08333333333333,3.25,3.25,3.5,1.75,4.25,4.16666666666667,3.66666666666667,2.25,3.5,4.08333333333333
4567,173,2,1,1,2,2,2,2,4,4,4,3,4,4,0.056,-0.452,-0.282,-0.774,-1.224,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4569,173,2,3,3,3,2,3,3,5,4,3,3,5,5,-0.113,-0.317,-0.37,-0.784,-0.365,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4570,173,2,3,2,2,1,2,1,2,5,3,1,3,5,-0.228,0.175,-0.664,0.078,-0.864,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4577,173,2,3,3,3,3,3,1,4,4,4,1,4,4,-0.808,-0.234,0.093,-0.185,-0.316,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4584,173,2,3,3,3,4,3,1,3,5,4,3,5,4,-0.849,-0.442,-0.899,-1.124,-1.587,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4585,173,2,2,2,2,1,1,1,4,4,1,1,4,3,0.99,0.915,0.533,1.133,1.877,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4587,173,2,1,2,2,1,4,2,2,2,2,5,5,5,-1.444,-0.865,-1.657,-1.491,-0.319,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4588,173,2,3,1,3,3,4,1,3,3,3,1,3,3,-0.035,-1.788,-0.45,-0.37,-0.513,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4589,173,2,1,4,1,1,1,4,4,4,4,2,4,4,-1.86,-1.953,-1.264,-2.288,-1.729,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4597,173,2,3,3,3,3,3,1,4,4,2,2,3,3,-0.973,-0.813,-0.328,-0.843,-0.503,2.3,2.4,2.4,2.1,2.6,1.7,3.5,3.9,3,2.2,4,4
4600,174,2,1,1,1,1,4,2,3,4,4,2,3,3,0.403,-0.006,-0.004,0.291,0.545,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4602,174,2,3,4,3,3,3,2,4,4,4,5,4,4,-0.299,0.239,0.262,-0.172,-0.01,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4607,174,2,1,1,4,3,3,1,4,4,2,1,3,1,-0.216,-0.633,0.299,0.168,-0.063,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4609,174,2,2,2,2,2,3,1,4,3,2,2,1,1,-0.745,-0.99,-0.952,-1.065,-1.246,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4613,174,2,3,3,3,4,3,2,5,4,4,1,4,1,1.117,1.343,1.353,1.304,0.852,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4616,174,2,3,3,1,3,3,2,2,2,2,2,3,2,-0.678,-0.464,-0.394,-0.651,-0.908,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4617,174,2,3,3,3,3,3,3,3,3,3,3,3,3,-1.704,-0.317,-0.505,-0.762,0.504,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4625,174,2,3,2,3,3,1,1,4,4,4,1,4,1,0.082,0.572,-0.581,0.24,0.359,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4627,174,2,3,3,4,4,4,2,4,4,1,1,4,1,-0.597,-0.259,-0.47,-0.559,0.618,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4630,174,2,3,3,3,3,4,1,3,4,4,1,4,1,-0.555,0.04,-0.037,0.82,-0.108,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4631,174,2,3,3,4,4,4,2,3,1,1,1,1,1,-0.594,-0.783,-1.138,-1.139,-0.372,2.54545454545455,2.54545454545455,2.81818181818182,3,3.18181818181818,1.72727272727273,3.54545454545455,3.36363636363636,2.81818181818182,1.81818181818182,3.09090909090909,1.72727272727273
4639,175,1,4,2,4,3,3,3,3,3,3,1,1,1,-0.495,0.19,-0.716,-0.48,-0.714,3.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2,3.66666666666667,2.33333333333333,2,1.66666666666667,1.33333333333333,1.33333333333333
4640,175,1,3,2,3,1,4,2,4,3,2,3,2,2,-0.792,-1.677,-1.346,-1.27,-1.395,3.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2,3.66666666666667,2.33333333333333,2,1.66666666666667,1.33333333333333,1.33333333333333
4642,175,2,3,4,4,4,4,1,4,1,1,1,1,1,-0.553,-1.293,-0.493,-0.178,-0.399,3.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2,3.66666666666667,2.33333333333333,2,1.66666666666667,1.33333333333333,1.33333333333333
4652,176,2,3,3,3,4,4,1,2,1,1,1,2,1,0.708,0.735,0.488,0.482,0.263,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4656,176,1,3,3,4,3,3,2,4,4,1,1,4,1,0.756,0.726,0.513,1.282,0.593,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4658,176,1,3,3,2,3,3,1,5,5,2,2,5,1,1.232,1.177,1.411,1.317,1.024,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4662,176,1,3,4,4,4,4,1,5,5,1,1,5,1,0.394,0.03,0.491,0.248,-0.367,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4665,176,1,3,4,3,3,3,1,4,4,2,1,4,2,0.558,0.978,0.709,1.253,0.316,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4666,176,1,3,2,3,4,4,1,5,5,2,4,5,3,-1.072,0.2,-0.034,0.137,-0.411,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4670,176,1,3,2,2,3,3,1,4,4,1,1,4,1,0.721,0.377,0.792,0.651,0.637,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4672,176,1,3,2,2,3,3,1,5,4,4,1,4,1,0.348,0.512,0.266,0.55,-0.165,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4679,176,2,2,3,3,3,3,2,2,2,2,2,2,2,2.29,2.273,1.374,2.325,2.285,2.88888888888889,2.88888888888889,2.88888888888889,3.33333333333333,3.33333333333333,1.22222222222222,4,3.77777777777778,1.77777777777778,1.55555555555556,3.88888888888889,1.44444444444444
4680,177,2,4,3,3,4,4,1,1,1,1,1,1,1,0.349,-0.284,0.558,-0.055,0.175,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4683,177,2,3,1,3,4,3,3,3,3,1,4,4,3,0.318,-0.035,-0.011,-0.031,0.121,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4684,177,1,3,3,3,3,3,1,4,4,1,4,4,4,-0.146,0.256,-0.393,0.148,0.21,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4687,177,2,4,1,4,1,1,1,4,1,1,1,4,1,-0.419,-0.284,-0.259,-0.786,-0.57,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4693,177,2,2,3,2,1,2,1,5,3,3,5,1,1,-0.531,0.086,-0.304,0.001,-0.558,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4694,177,1,3,3,3,4,4,1,3,3,2,2,5,2,1.296,0.972,1.061,1.067,0.942,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4699,177,1,3,3,3,3,4,1,5,4,1,1,5,1,-0.167,0.191,-0.301,-0.03,0.1,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4701,177,2,2,2,4,3,4,1,3,3,2,1,2,1,0.563,0.444,0.635,0.865,0.716,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4707,177,1,1,3,4,4,4,4,5,5,5,1,5,1,1.79,1.485,1.08,1.277,1.649,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4710,177,1,4,2,2,2,4,2,2,1,1,1,2,1,0.437,0.185,0.074,-0.271,0.297,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4711,177,1,1,3,3,3,1,1,4,4,4,1,4,4,0.321,0.978,0.72,0.658,1.05,2.72727272727273,2.45454545454545,3.09090909090909,2.90909090909091,3.09090909090909,1.54545454545455,3.54545454545455,2.90909090909091,2,2,3.36363636363636,1.81818181818182
4719,178,1,3,3,4,3,4,2,4,4,4,1,1,4,0.687,0.399,0.445,1.033,0.919,3,3,3.18181818181818,3.18181818181818,3.54545454545455,1.81818181818182,3.90909090909091,4.09090909090909,3.63636363636364,2.72727272727273,3.54545454545455,4
